"CnBio_ID","CnBio_Age","CnBio_Ethnicity","CnBio_Gender","CnPrAl_Date_graduated","CnMem_1_01_Date_Joined","Days_to_membership","CnPrAl_Degree","Degree_level","CnPrAlAttrCat_1_01_Description","CnPrAlAttrCat_1_02_Description","CnPrBs_Industry","CnAdrPrf_City","CnAdrPrf_County","CnAdrPrf_State","CnAdrPrf_ContryLongDscription","CnSmryEdu_Total_Educations","CnMem_1_01_Consecutive_Years","CnMem_1_01_Standing","CnMem_1_01_Total_Years","CnMem_1_01_Last_Dropped_Date","CnMem_1_01_Cur_Expires_on","Type_membership","CnMem_1_01_AtrCat_1_01_Description","CnGf_1_01_Fnds_1_01_Description","CnGf_1_01_Apls_1_01_Ap_Description","CnGf_1_01_Pks_1_01_Package_ID","CnGf_1_01_Pks_1_01_Description","CnGf_1_01_Pks_1_01_Description.1","Membership_desc","Gdate","Gmonth","Gyear","Mdate","Mmonth","Myear","degree_full","stateF","state","Ethnicity","Age","one","Same_day","Same_classroom_same_day","surv","dtm","cens","group","GraduationPeriod","time","Gender","Same_city_members","Same_degree_year_members"
200894620,26,"White or Caucasian","Male","5/12/2012","8/23/2013",468,"BS in Environmental Hydrology/Water Resources","Bachelors","SCI-College of Science",,"","Glendale","Maricopa","AZ","United States",1,2,"Active",2,"","8/31/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","Online, not specified","Paid",2012-05-12,"Fall",2012,2013-08-23,"08","2013","BS in Environmental Hydrology/Water Resources_SCI-College of Science","Arizona","Arizona","Caucasian",26,1,,,2013-08-23,468,1,"Active","Fall",468,"Male",9,0
200915665,24,"Hispanic/Latino","Female","8/8/2013","8/24/2013",16,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Phoenix","Maricopa","AZ","United States",1,2,"Active",2,"","8/31/2016","Annual","ZonaCats, Phoenix Chapter, Phoenix AZ","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","Washington DC - CapitolCats","Paid",2013-08-08,"Fall",2013,2013-08-24,"08","2013","BS in Business Admin_ELLER-Eller College of Management","Arizona","Arizona","Hispanic",24,1,,,2013-08-24,16,1,"Active","Fall",16,"Female",73,1
20123904,43,"White or Caucasian","Female","8/8/2013","8/25/2013",17,"Master of Arts","Masters","HUM-College of Humanities",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"9/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr E-News","E-mail Newsletter","Online, not specified","Paid",2013-08-08,"Fall",2013,2013-08-25,"08","2013","Master of Arts_HUM-College of Humanities","Arizona","Arizona","Caucasian",43,1,,,2013-08-25,17,1,"Dropped","Fall",17,"Female",283,0
20098743,25,"American Indian","Female","12/15/2012","8/26/2013",254,"Bachelor of Science","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"9/15/2014","","Dropped","CactusCats, Tucson AZ","UAAA Memberships","","ALUM Mbr Tucson","CactusCats, Tucson AZ","Pre-RE Online Sign Ups","Paid",2012-12-15,"Spring",2012,2013-08-26,"08","2013","Bachelor of Science_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","others",25,1,,,2013-08-26,254,1,"Dropped","Spring",254,"Female",284,6
200826208,26,"White or Caucasian","Female","12/18/2010","8/28/2013",984,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",2,0,"Dropped",1,"9/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","Not Specified","Paid",2010-12-18,"Spring",2010,2013-08-28,"08","2013","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",26,1,,,2013-08-28,984,1,"Dropped","Spring",984,"Female",285,14
20105420,32,"White or Caucasian","Female","12/15/2012","8/28/2013",256,"Master of Arts","Masters","FA-College of Fine Arts - Art",,"","Newbury Park","Ventura","CA","United States",1,0,"Dropped",1,"9/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","Pre-RE Online Sign Ups","Paid",2012-12-15,"Spring",2012,2013-08-28,"08","2013","Master of Arts_FA-College of Fine Arts - Art","California","California","Caucasian",32,1,,,2013-08-28,256,1,"Dropped","Spring",256,"Female",0,0
201135879,33,"White or Caucasian","Female","5/12/2012","8/29/2013",474,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"9/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","Not Specified","Paid",2012-05-12,"Fall",2012,2013-08-29,"08","2013","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",33,1,,,2013-08-29,474,1,"Dropped","Fall",474,"Female",286,16
200819494,28,"White or Caucasian","Female","5/15/2010","8/29/2013",1202,"Bachelor of Arts","Bachelors","FA-College of Fine Arts - Art",,"","Tucson","Pima","AZ","United States",3,0,"Dropped",2,"11/15/2015","","Dropped","CactusCats, Tucson AZ","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr E-News","E-mail Newsletter","Pre-RE Online Sign Ups","Paid",2010-05-15,"Fall",2010,2013-08-29,"08","2013","Bachelor of Arts_FA-College of Fine Arts - Art","Arizona","Arizona","Caucasian",28,1,,,2013-08-29,1202,1,"Dropped","Fall",1202,"Female",287,0
200895727,25,"White or Caucasian","Female","12/15/2012","8/30/2013",258,"Bachelor of Arts","Bachelors","HUM-College of Humanities",,"","La Mesa","San Diego","CA","United States",1,0,"Dropped",1,"9/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","","Paid",2012-12-15,"Spring",2012,2013-08-30,"08","2013","Bachelor of Arts_HUM-College of Humanities","California","California","Caucasian",25,1,,,2013-08-30,258,1,"Dropped","Spring",258,"Female",1,1
200879127,26,"White or Caucasian","Female","8/9/2012","9/2/2013",389,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Coto De Caza","Orange","CA","United States",1,2,"Active",2,"","9/30/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","Online, not specified","Paid",2012-08-09,"Fall",2012,2013-09-02,"09","2013","BS in Business Admin_ELLER-Eller College of Management","California","California","Caucasian",26,1,,,2013-09-02,389,1,"Active","Fall",389,"Female",0,17
200710498,32,"American Indian","Male","8/1/2006","9/3/2013",2590,"Bachelor of Science","Bachelors","CALS-Norton School of Family & Consumer Sciences",,"","Farmington","San Juan","NM","United States",1,0,"Active",2,"10/15/2015","3/31/2017","Annual","","","","","","Grad Fest form returns (all semesters)","Bundled_offer",2006-08-01,"Fall",2006,2013-09-03,"09","2013","Bachelor of Science_CALS-Norton School of Family & Consumer Sciences","others","others","others",32,1,,,2013-09-03,2590,1,"Active","Fall",2590,"Male",0,8
20108051,29,"White or Caucasian","Female","5/12/2012","9/3/2013",479,"Master of Science","Masters","PHARM-College of Pharmacy",,"","Highland Park","Lake","IL","United States",1,0,"Dropped",1,"10/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","Pre-RE Online Sign Ups","Paid",2012-05-12,"Fall",2012,2013-09-03,"09","2013","Master of Science_PHARM-College of Pharmacy","others","others","Caucasian",29,1,,,2013-09-03,479,1,"Dropped","Fall",479,"Female",0,0
200894781,47,"White or Caucasian","Female","8/9/2012","9/4/2013",391,"Bachelor of Science","Bachelors","COPH-Zuckerman College of Public Health",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"10/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","Pre-RE Online Sign Ups","Paid",2012-08-09,"Fall",2012,2013-09-04,"09","2013","Bachelor of Science_COPH-Zuckerman College of Public Health","Arizona","Arizona","Caucasian",47,1,,,2013-09-04,391,1,"Dropped","Fall",391,"Female",288,0
200820432,28,"White or Caucasian","Male","5/12/2012","9/5/2013",481,"Bachelor of Science","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",2,"10/15/2015","","Dropped","CactusCats, Tucson AZ","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","E-mail Newsletter","Paid",2012-05-12,"Fall",2012,2013-09-05,"09","2013","Bachelor of Science_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",28,1,,,2013-09-05,481,1,"Dropped","Fall",481,"Male",289,7
2008100321,27,"White or Caucasian","Male","5/15/2010","9/6/2013",1210,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Derwood","Montgomery","MD","United States",1,0,"Dropped",1,"10/15/2014","","Dropped","","","","","","2007 Football Tickets and Tailgates","Paid",2010-05-15,"Fall",2010,2013-09-06,"09","2013","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",27,1,,,2013-09-06,1210,1,"Dropped","Fall",1210,"Male",0,15
200820380,28,"Hispanic/Latino","Female","5/12/2012","9/7/2013",483,"Bachelor of Science","Bachelors","CALS-College of Agriculture & Life Sciences",,"","Tucson","Pima","AZ","United States",1,2,"Active",2,"","9/30/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","F15 Secret Sale_online discount campaign","Paid",2012-05-12,"Fall",2012,2013-09-07,"09","2013","Bachelor of Science_CALS-College of Agriculture & Life Sciences","Arizona","Arizona","Hispanic",28,1,,,2013-09-07,483,1,"Active","Fall",483,"Female",290,4
200827933,26,"Hispanic/Latino","Female","12/17/2011","9/8/2013",631,"Bachelor of General Studies","Bachelors","LA-College of Liberal Arts/ General Studies",,"","Scottsdale","Maricopa","AZ","United States",1,2,"Active",2,"","9/30/2016","Annual","ZonaCats, Phoenix Chapter, Phoenix AZ","UAAA Memberships","","ALUM Mbr Phoenix","ZonaCats, Phoenix Chapter, Phoenix AZ","SP06 - Graduation Mailing","Paid",2011-12-17,"Spring",2011,2013-09-08,"09","2013","Bachelor of General Studies_LA-College of Liberal Arts/ General Studies","Arizona","Arizona","Hispanic",26,1,,,2013-09-08,631,1,"Active","Spring",631,"Female",47,0
200914515,25,"Hispanic/Latino","Female","5/11/2013","9/9/2013",121,"Bachelor of Science","Bachelors","COPH-Zuckerman College of Public Health",,"","Phoenix","Maricopa","AZ","United States",1,2,"Active",2,"","9/30/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","Not Specified","Paid",2013-05-11,"Fall",2013,2013-09-09,"09","2013","Bachelor of Science_COPH-Zuckerman College of Public Health","Arizona","Arizona","Hispanic",25,1,,,2013-09-09,121,1,"Active","Fall",121,"Female",74,1
200878879,25,"White or Caucasian","Male","5/12/2012","9/9/2013",485,"Bachelor of Science","Bachelors","SCI-College of Science",,"","Bellevue","King","WA","United States",2,2,"Active",2,"","9/30/2018","Annual","SeaCats, Seattle WA","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","2008 Football Tickets & Tailgates","Paid",2012-05-12,"Fall",2012,2013-09-09,"09","2013","Bachelor of Science_SCI-College of Science","others","others","Caucasian",25,1,,,2013-09-09,485,1,"Active","Fall",485,"Male",3,46
200829808,28,"White or Caucasian","Male","5/12/2012","9/13/2013",489,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Manhattan","Riley","KS","United States",1,0,"Dropped",1,"10/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","Not Specified","Paid",2012-05-12,"Fall",2012,2013-09-13,"09","2013","BS in Business Admin_ELLER-Eller College of Management","others","others","Caucasian",28,1,,,2013-09-13,489,1,"Dropped","Fall",489,"Male",0,18
200814799,28,"Hispanic/Latino","Male","5/1/2009","9/16/2013",1599,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Phoenix","Maricopa","AZ","United States",1,0,"Dropped",2,"11/15/2015","","Dropped","YumaCats, Yuma AZ","UAAA Memberships","","ALUM Mbr Yuma","YumaCats, Yuma AZ","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2013-09-16,"09","2013","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Hispanic",28,1,,,2013-09-16,1599,1,"Dropped","Fall",1599,"Male",75,24
200926423,24,"Asian","Female","5/11/2013","9/16/2013",128,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Los Angeles","Los Angeles","CA","United States",1,2,"Active",2,"","9/30/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","Online, not specified","Paid",2013-05-11,"Fall",2013,2013-09-16,"09","2013","BS in Business Admin_ELLER-Eller College of Management","California","California","others",24,1,,,2013-09-16,128,1,"Active","Fall",128,"Female",19,2
200823654,27,"White or Caucasian","Male","12/17/2011","9/16/2013",639,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Santa Clara","Santa Clara","CA","United States",2,0,"Dropped",1,"10/15/2014","","Dropped","BayCats, Northern California","UAAA Memberships","","ALUM Mbr Nor Cal","BayCats, Northern California","Pre-RE Online Sign Ups","Paid",2011-12-17,"Spring",2011,2013-09-16,"09","2013","BS in Business Admin_ELLER-Eller College of Management","California","California","Caucasian",27,1,,,2013-09-16,639,1,"Dropped","Spring",639,"Male",1,17
20089575,30,"White or Caucasian","Female","12/18/2010","9/17/2013",1004,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Tucson","Pima","AZ","United States",1,0,"Active",2,"10/15/2014","4/30/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","SCI_College Circle/College of Science","Bundled_offer",2010-12-18,"Spring",2010,2013-09-17,"09","2013","BS in Business Admin_ELLER-Eller College of Management","Arizona","Arizona","Caucasian",30,1,,,2013-09-17,1004,1,"Active","Spring",1004,"Female",291,15
200940032,26,"White or Caucasian","Female","12/15/2012","9/19/2013",278,"Bachelor of Fine Arts","Bachelors","FA-College of Fine Arts - Theatre Arts",,"","Seattle","King","WA","United States",1,0,"Dropped",1,"10/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","Not Specified","Paid",2012-12-15,"Spring",2012,2013-09-19,"09","2013","Bachelor of Fine Arts_FA-College of Fine Arts - Theatre Arts","others","others","Caucasian",26,1,,,2013-09-19,278,1,"Dropped","Spring",278,"Female",11,0
200899051,26,"White or Caucasian","Male","12/15/2012","9/19/2013",278,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Centennial","Arapahoe","CO","United States",1,0,"Dropped",1,"10/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","F12 Invoice new grad campaign","Paid",2012-12-15,"Spring",2012,2013-09-19,"09","2013","BS in Business Admin_ELLER-Eller College of Management","others","others","Caucasian",26,1,,,2013-09-19,278,1,"Dropped","Spring",278,"Male",1,19
200894909,26,"Asian","Male","12/15/2012","9/24/2013",283,"Bachelor of Science","Bachelors","CALS-College of Agriculture & Life Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"10/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","Online, not specified","Paid",2012-12-15,"Spring",2012,2013-09-24,"09","2013","Bachelor of Science_CALS-College of Agriculture & Life Sciences","Arizona","Arizona","others",26,1,,,2013-09-24,283,1,"Dropped","Spring",283,"Male",292,5
20094578,25,"White or Caucasian","Female","5/11/2013","9/26/2013",138,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Mesa","Maricopa","AZ","United States",1,2,"Active",2,"","9/30/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","Pre-RE Online Sign Ups","Paid",2013-05-11,"Fall",2013,2013-09-26,"09","2013","BS in Business Admin_ELLER-Eller College of Management","Arizona","Arizona","Caucasian",25,1,,,2013-09-26,138,1,"Active","Fall",138,"Female",15,3
200944063,26,"","Female","5/14/2011","9/30/2013",870,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Santa Monica","Los Angeles","CA","United States",1,0,"Dropped",1,"10/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","SCI_College Circle/College of Science","Bundled_offer",2011-05-14,"Fall",2011,2013-09-30,"09","2013","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","California","California","others",26,1,,,2013-09-30,870,1,"Dropped","Fall",870,"Female",5,22
200930275,23,"White or Caucasian","Female","5/12/2012","10/1/2013",507,"Bachelor of Arts","Bachelors","HUM-College of Humanities",,"","Kingman","Mohave","AZ","United States",1,0,"Dropped",1,"11/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","Online, not specified","Paid",2012-05-12,"Fall",2012,2013-10-01,"10","2013","Bachelor of Arts_HUM-College of Humanities","Arizona","Arizona","Caucasian",23,1,,,2013-10-01,507,1,"Dropped","Fall",507,"Female",1,2
200820751,26,"White or Caucasian","Male","5/12/2012","10/1/2013",507,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Ladera Ranch","Orange","CA","United States",1,0,"Dropped",1,"11/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Magazine","Arizona Alumni Magazine","Pre-RE Online Sign Ups","Paid",2012-05-12,"Fall",2012,2013-10-01,"10","2013","BS in Business Admin_ELLER-Eller College of Management","California","California","Caucasian",26,1,,,2013-10-01,507,1,"Dropped","Fall",507,"Male",0,20
200952892,28,"White or Caucasian","Female","5/12/2012","10/1/2013",507,"Master of Arts","Masters","HUM-College of Humanities",,"","Superior","Boulder","CO","United States",1,1,"Active",2,"11/15/2014","","Life","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Invoice_F13","F13 Invoice New Grads campaign","2007 Football Tickets and Tailgates","Paid",2012-05-12,"Fall",2012,2013-10-01,"10","2013","Master of Arts_HUM-College of Humanities","others","others","Caucasian",28,1,,,2013-10-01,507,1,"Active","Fall",507,"Female",0,0
200817691,28,"African American or Black","Female","5/14/2011","10/2/2013",872,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Portland","Washington","OR","United States",1,0,"Dropped",1,"11/15/2014","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","Not Specified","Paid",2011-05-14,"Fall",2011,2013-10-02,"10","2013","BS in Business Admin_ELLER-Eller College of Management","others","others","others",28,1,,,2013-10-02,872,1,"Dropped","Fall",872,"Female",5,18
