CnBio_ID,CnBio_Age,CnBio_Ethnicity,CnBio_Gender,CnPrAl_Date_graduated,CnMem_1_01_Date_Joined,Days_to_membership,CnPrAl_Degree,Degree_level,CnPrAlAttrCat_1_01_Description,CnPrAlAttrCat_1_02_Description,CnPrBs_Industry,CnAdrPrf_City,CnAdrPrf_County,CnAdrPrf_State,CnAdrPrf_ContryLongDscription,CnSmryEdu_Total_Educations,CnMem_1_01_Consecutive_Years,CnMem_1_01_Standing,CnMem_1_01_Total_Years,CnMem_1_01_Last_Dropped_Date,CnMem_1_01_Cur_Expires_on,Type_membership,CnMem_1_01_AtrCat_1_01_Description,CnGf_1_01_Fnds_1_01_Description,CnGf_1_01_Apls_1_01_Ap_Description,CnGf_1_01_Pks_1_01_Package_ID,CnGf_1_01_Pks_1_01_Description,CnGf_1_01_Pks_1_01_Description,Membership_desc
200810581,28,Asian,Female,5/14/2011,,,Bachelor of Science,Bachelors,SCI-College of Science,,,San Francisco,San Francisco,CA,United States,3,,,,,,,,,,,,,
200827406,27,White or Caucasian,Female,5/14/2011,,,Bachelor of Science,Bachelors,CALS-Norton School of Family & Consumer Sciences,,,Birmingham,Jefferson,AL,United States,1,,,,,,,,,,,,,
200878216,26,White or Caucasian,Female,5/14/2011,,,Bachelor of Science,Bachelors,CALS-Norton School of Family & Consumer Sciences,,,Bullhead City,Mohave,AZ,United States,2,,,,,,,,,,,,,
200879884,36,Hispanic/Latino,Male,5/14/2011,,,Bachelor of Science,Bachelors,SCI-College of Science,,,San Diego,San Diego,CA,United States,1,,,,,,,,,,,,,
200824934,28,Hispanic/Latino,Male,5/14/2011,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,Rio Rico,Santa Cruz,AZ,United States,1,,,,,,,,,,,,,
200830072,27,White or Caucasian,Female,5/14/2011,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200821442,27,White or Caucasian,Male,5/14/2011,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200826332,26,White or Caucasian,Female,5/14/2011,,,Bachelor of Science,Bachelors,SBS-College of Social & Behavioral Sciences,,,Reno,Washoe,NV,United States,1,,,,,,,,,,,,,
200820434,27,Asian,Male,5/14/2011,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,Marana,Pima,AZ,United States,1,,,,,,,,,,,,,
200823507,26,White or Caucasian,Male,5/14/2011,,,Bachelor of Science,Bachelors,SBS-College of Social & Behavioral Sciences,,,Scottsdale,Maricopa,AZ,United States,1,,,,,,,,,,,,,
200869773,30,White or Caucasian,Female,8/11/2011,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200826695,26,White or Caucasian,Female,8/11/2011,,,Bachelor of Science,Bachelors,CALS-Norton School of Family & Consumer Sciences,,,Fremont,Alameda,CA,United States,1,,,,,,,,,,,,,
200895245,25,White or Caucasian,Female,12/17/2011,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Mesa,Maricopa,AZ,United States,1,,,,,,,,,,,,,
200833461,27,White or Caucasian,Male,12/17/2011,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Santa Barbara,Santa Barbara,CA,United States,1,,,,,,,,,,,,,
200821818,26,White or Caucasian,Female,12/17/2011,,,Bachelor of Science,Bachelors,CALS-Norton School of Family & Consumer Sciences,,,Scottsdale,Maricopa,AZ,United States,1,,,,,,,,,,,,,
200832156,27,African American or Black,Female,12/17/2011,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Mesa,Maricopa,AZ,United States,1,,,,,,,,,,,,,
200829357,27,African American or Black,Female,1/11/2012,,,Bachelor of Science,Bachelors,CALS-Norton School of Family & Consumer Sciences,,,San Bernardino,San Bernardino,CA,United States,1,,,,,,,,,,,,,
200827466,26,American Indian,Male,5/12/2012,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Kingman,Mohave,AZ,United States,1,,,,,,,,,,,,,
201147393,24,Asian,Female,5/12/2012,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200940149,25,White or Caucasian,Male,5/12/2012,,,Bachelor of Science,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,2,,,,,,,,,,,,,
200894670,26,Asian,Male,5/12/2012,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,2,,,,,,,,,,,,,
200894756,26,White or Caucasian,Female,5/12/2012,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,College Station,Brazos,TX,United States,1,,,,,,,,,,,,,
200826267,27,White or Caucasian,Female,5/12/2012,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Marana,Pima,AZ,United States,1,,,,,,,,,,,,,
200825504,27,White or Caucasian,Male,5/12/2012,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200831776,25,African American or Black,Male,5/12/2012,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200932524,31,White or Caucasian,Male,5/12/2012,,,Bachelor of Science,Bachelors,SCI-College of Science,,,San Antonio,Bexar,TX,United States,1,,,,,,,,,,,,,
200878364,26,White or Caucasian,Female,5/12/2012,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Lawton,Comanche,OK,United States,1,,,,,,,,,,,,,
200957467,57,White or Caucasian,Female,5/12/2012,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Sierra Vista,Cochise,AZ,United States,2,,,,,,,,,,,,,
200894816,25,White or Caucasian,Female,5/12/2012,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Phoenix,Maricopa,AZ,United States,1,,,,,,,,,,,,,
201132572,27,White or Caucasian,Female,12/15/2012,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,Yuma,Yuma,AZ,United States,1,,,,,,,,,,,,,
201135170,34,Mexican or Mex Amer or Chicano,Female,12/15/2012,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,Lititz,Lancaster,PA,United States,1,,,,,,,,,,,,,
201135288,37,2 or More Races,Female,5/11/2013,,,Bachelor of Science,Bachelors,SBS-College of Social & Behavioral Sciences,,,Casa Grande,Pinal,AZ,United States,1,,,,,,,,,,,,,
20099131,24,White or Caucasian,Male,5/11/2013,,,Bachelor of Science,Bachelors,COPH-Zuckerman College of Public Health,,,Mesa,Maricopa,AZ,United States,1,,,,,,,,,,,,,
200878391,25,American Indian,Female,5/11/2013,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,Lebanon,Hunterdon,NJ,United States,1,,,,,,,,,,,,,
200897561,26,White or Caucasian,Female,5/11/2013,,,Bachelor of Science,Bachelors,CALS-Norton School of Family & Consumer Sciences,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200924607,33,White or Caucasian,Male,5/11/2013,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200893768,32,African American or Black,Male,5/11/2013,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
201135696,26,White or Caucasian,Female,5/11/2013,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
201134899,27,,Female,8/8/2013,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,Yuma,Yuma,AZ,United States,1,,,,,,,,,,,,,
200877967,26,Hispanic/Latino,Male,12/21/2013,,,Bachelor of Science,Bachelors,CALS-Norton School of Family & Consumer Sciences,,,Rio Rico,Santa Cruz,AZ,United States,1,,,,,,,,,,,,,
200895151,26,Hispanic/Latino,Male,12/21/2013,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Phoenix,Maricopa,AZ,United States,1,,,,,,,,,,,,,
20124021,28,White or Caucasian,Male,12/21/2013,,,Bachelor of Science,Bachelors,UAUS-University South,,,Sierra Vista,Cochise,AZ,United States,1,,,,,,,,,,,,,
20109915,24,Hispanic/Latino,Male,12/21/2013,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Nogales,Santa Cruz,AZ,United States,1,,,,,,,,,,,,,
20099248,25,White or Caucasian,Female,5/17/2014,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200917310,24,White or Caucasian,Female,5/17/2014,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Atascadero,San Luis Obispo,CA,United States,1,,,,,,,,,,,,,
201130158,23,White or Caucasian,Female,5/17/2014,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Scottsdale,Maricopa,AZ,United States,1,,,,,,,,,,,,,
201147740,41,White or Caucasian,Female,12/19/2014,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Sierra Vista,Cochise,AZ,United States,1,,,,,,,,,,,,,
201210366,27,2 or More Races,Female,12/19/2014,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
201142321,22,2 or More Races,Female,5/16/2015,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Anaheim,Orange,CA,United States,1,,,,,,,,,,,,,
201138587,28,White or Caucasian,Male,5/16/2015,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
201142957,25,,Male,5/16/2015,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
201147239,24,White or Caucasian,Female,5/16/2015,,,Bachelor of Science,Bachelors,SBS-College of Social & Behavioral Sciences,,,Marana,Pima,AZ,United States,1,,,,,,,,,,,,,
201218570,24,,Male,5/16/2015,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
201211814,21,Mexican or Mex Amer or Chicano,Female,8/13/2015,,,Bachelor of Science,Bachelors,SBS-College of Social & Behavioral Sciences,,,San Luis,Yuma,AZ,United States,1,,,,,,,,,,,,,
201134102,24,2 or More Races,Female,12/18/2015,,,Bachelor of Science,Bachelors,COPH-Zuckerman College of Public Health,,,Chinle,Apache,AZ,United States,1,,,,,,,,,,,,,
201138143,23,White or Caucasian,Male,12/18/2015,,,Bachelor of Science,Bachelors,CALS-College of Agriculture & Life Sciences,,,Yuma,Yuma,AZ,United States,1,,,,,,,,,,,,,
201132388,31,2 or More Races,Female,12/18/2015,,,Bachelor of Science,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
201017247,23,,Male,5/17/2014,5/27/2014,10,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"Online, not specified",Bundled_offer
201133085,24,White or Caucasian,Female,5/17/2014,5/29/2014,12,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Redondo Beach,Los Angeles,CA,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
20099275,24,White or Caucasian,Male,5/17/2014,5/30/2014,13,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Tempe,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"WindyCityCats, Chicago IL",Bundled_offer
200950499,23,White or Caucasian,Male,5/17/2014,6/1/2014,15,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Goodyear,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Not Specified,Bundled_offer
200898926,27,White or Caucasian,Male,5/17/2014,6/3/2014,17,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,San Juan Capo,Orange,CA,United States,1,1,Active,1,,6/30/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"Online, not specified",Bundled_offer
200950408,23,Hispanic/Latino,Male,5/17/2014,6/3/2014,17,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Peoria,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"OCCats, Orange County CA",Bundled_offer
20095240,24,Asian,Male,5/11/2013,6/16/2013,36,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Manassas,Prince William,VA,United States,2,0,Dropped,1,7/15/2014,,Dropped,,UAAA Memberships,,ALUM Mbr Science,SCI_College Circle/College of Science,"Online, not specified",Bundled_offer
200617646,33,White or Caucasian,Male,12/1/2005,12/6/2006,370,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Phoenix,Maricopa,AZ,United States,3,0,Dropped,7,1/15/2014,,Dropped,,UAAA Memberships,,PreREOth,"Pre-RE ""Other"" Categorization",Grad Fest form returns (all semesters),Bundled_offer
200824631,27,White or Caucasian,Male,5/14/2011,9/21/2012,496,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Vail,Pima,AZ,United States,1,0,Dropped,1,10/15/2013,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Unspecified,"Online, not specified",SP11 Parent Grad Gift Campaign form2070,Paid
20094916,25,White or Caucasian,Male,5/11/2013,9/3/2015,845,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Tucson,Pima,AZ,United States,1,0,Active,0,,9/30/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 15-16,ALUM Mbr Unspecified,"Online, not specified",F13 Invoice New Grads campaign,Paid
200838618,32,Hispanic/Latino,Male,5/1/2007,10/4/2009,887,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Lynnwood,Snohomish,WA,United States,1,0,Dropped,2,11/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200614311,37,White or Caucasian,Male,8/1/2005,6/5/2008,1039,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Seattle,King,WA,United States,2,0,Dropped,6,5/15/2015,,Dropped,,UAAA Memberships,,,,Grad Fest form returns (all semesters),Bundled_offer
200616636,34,Hispanic/Latino,Male,12/1/2005,2/21/2010,1543,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Yuma,Yuma,AZ,United States,1,0,Dropped,1,3/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,W08 - Dec08 Parent Grad Gift Campaign,Paid
20061230,35,,Male,5/1/2006,12/1/2014,3136,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Bloomington,Hennepin,MN,United States,1,1,Active,1,,12/31/2016,Annual,"KCCats, Kansas City MO",UAAA Memberships,,ALUM Mbr Kansas City,"KCCats, Kansas City MO",Grad Fest form returns (all semesters),Bundled_offer
200821804,27,White or Caucasian,Male,12/17/2011,,,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Scottsdale,Maricopa,AZ,United States,1,,,,,,,,,,,,,
201139171,23,White or Caucasian,Female,5/16/2015,,,BS in Aerospace Engineering,Bachelors,ENGR-College of Engineering,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
201135337,24,White or Caucasian,Male,5/17/2014,5/23/2014,6,BS in Biomedical Engineering,Bachelors,ENGR-College of Engineering,,,Redwood City,San Mateo,CA,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
201129586,23,2 or More Races,Male,5/17/2014,5/26/2014,9,BS in Biomedical Engineering,Bachelors,ENGR-College of Engineering,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Homecoming 2014,Bundled_offer
201129931,23,2 or More Races,Male,5/17/2014,5/27/2014,10,BS in Biomedical Engineering,Bachelors,ENGR-College of Engineering,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Not Specified,Bundled_offer
201134038,24,White or Caucasian,Female,5/17/2014,5/28/2014,11,BS in Biomedical Engineering,Bachelors,ENGR-College of Engineering,,,San Francisco,San Francisco,CA,United States,1,0,Active,1,7/15/2015,7/16/2016,Annual,"BayCats, Northern California",UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
201129878,23,2 or More Races,Female,5/17/2014,5/30/2014,13,BS in Biomedical Engineering,Bachelors,ENGR-College of Engineering,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),SP08 - Bio Update <2011>,Bundled_offer
200950686,24,White or Caucasian,Female,5/17/2014,5/30/2014,13,BS in Biomedical Engineering,Bachelors,ENGR-College of Engineering,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),F12 Pursuant Video campaign,Bundled_offer
20116899,24,,Male,5/17/2014,5/30/2014,13,BS in Biomedical Engineering,Bachelors,ENGR-College of Engineering,,,Goodyear,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Not Specified,Bundled_offer
201132924,24,White or Caucasian,Male,5/17/2014,5/30/2014,13,BS in Biomedical Engineering,Bachelors,ENGR-College of Engineering,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
20097063,24,White or Caucasian,Female,5/11/2013,11/26/2013,199,BS in Biomedical Engineering,Bachelors,ENGR-College of Engineering,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,12/15/2014,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Diploma_F13,F13 Diploma_May 2013 grads,Not Specified,Paid
200914973,24,White or Caucasian,Female,5/11/2013,7/17/2015,797,BS in Biomedical Engineering,Bachelors,ENGR-College of Engineering,,,Tucson,Pima,AZ,United States,2,0,Active,0,,7/31/2018,Annual,"CactusCats, Tucson AZ",UAAA Memberships,,ALUM Mbr Tucson,"CactusCats, Tucson AZ",,Paid
201131473,30,2 or More Races,Male,5/17/2014,5/25/2014,8,BS in Biosystems Engineering (BE),Bachelors,ENGR-College of Engineering,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Not Specified,Bundled_offer
201128846,31,White or Caucasian,Female,5/17/2014,5/28/2014,11,BS in Biosystems Engineering (BE),Bachelors,ENGR-College of Engineering,,,Prescott,Yavapai,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),SP08 - Membership Invitation <2012>,Bundled_offer
201016927,23,,Male,5/17/2014,6/2/2014,16,BS in Biosystems Engineering (BE),Bachelors,ENGR-College of Engineering,,,Scottsdale,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Not Specified,Bundled_offer
200819398,26,Asian,Male,8/11/2011,3/22/2013,589,BS in Biosystems Engineering (BE),Bachelors,ENGR-College of Engineering,,,Saint Louis,Saint Louis City,MO,United States,2,0,Dropped,1,4/15/2014,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr APLUS,APLUS/CALS Norton School Survey gift,F12 Diploma_May 2012 grads,Paid
200836811,32,White or Caucasian,Female,5/1/2007,4/20/2009,720,BS in Biosystems Engineering (BE),Bachelors,ENGR-College of Engineering,,,Tucson,Pima,AZ,United States,2,0,Dropped,4,5/15/2013,,Dropped,,UAAA Memberships,,ALUM_Mbr_CH09,SP09 - CH09 Chapter Mail Campaign,Grad Fest form returns (all semesters),Bundled_offer
200823823,27,White or Caucasian,Male,5/14/2011,12/17/2014,1313,BS in Biosystems Engineering (BE),Bachelors,ENGR-College of Engineering,,,Columbus,Franklin,OH,United States,2,1,Active,1,,12/31/2017,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 14-15,ALUM Mbr Unspecified,"Online, not specified",SCI_College Circle/College of Science,Bundled_offer
20078757,31,,Female,5/1/2007,5/4/2007,3,BS in Business Admin,Bachelors,ELLER-Eller College of Management,,,Tigard,Washington,OR,United States,1,0,Dropped,7,11/15/2014,,Dropped,,UAAA Memberships,,ALUM_Mbr_SP06_GM,SP06 - Graduation Mailing,Grad Fest form returns (all semesters),Bundled_offer
20093963,26,White or Caucasian,Male,5/12/2012,5/15/2012,3,BS in Business Admin,Bachelors,ELLER-Eller College of Management,,,Chicago,Cook,IL,United States,2,3,Active,3,,5/31/2017,Annual,,UAAA Memberships,,ALUM Mbr Pgrad_SP12,SP12 Parent Grad Gift Campaign form2089,SCI_College Circle/College of Science,Bundled_offer
201016640,24,,Male,5/17/2014,5/21/2014,4,BS in Business Admin,Bachelors,ELLER-Eller College of Management,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"Online, not specified",Bundled_offer
